Bien qu'il pleuve, nous avons décidé d'aller nous promener.|Although it was raining, we decided to go for a walk.
Il a souligné le potentiel des développements à usage mixte pour créer des communautés dynamiques et praticables à pied.|He highlighted the potential of mixed-use developments to create vibrant and walkable communities.
Elle a noté que le modèle de la ville du quart d'heure gagnait du terrain comme idéal d'urbanisme.|She noted that the fifteen-minute city model was gaining traction as an urban planning ideal.
Il a remis en question si les technologies de ville intelligente risquaient de créer des États de surveillance dans les environnements urbains.|He questioned whether smart city technologies risked creating surveillance states in urban environments.
Elle a soutenu que la résilience urbaine devait être intégrée dans la planification urbaine pour se préparer aux chocs futurs.|She argued that urban resilience must be built into city planning to prepare for future shocks.
Il a conclu que l'avenir des villes dépendait de leur capacité à être inclusives, durables et adaptatives.|He concluded that the future of cities depended on their ability to be inclusive, sustainable and adaptive.
Elle a étudié les dimensions genrées de la pauvreté et a constaté que les femmes étaient touchées de manière disproportionnée.|She studied the gendered dimensions of poverty and found that women were disproportionately affected.
Il a soutenu que l'égalité des genres doit être intégrée dans tous les aspects de la politique économique.|He argued that gender equality must be embedded in all aspects of economic policy.
Elle a souligné l'écart de rémunération persistent entre hommes et femmes comme preuve d'une discrimination structurelle.|She highlighted the persistent gender pay gap as evidence of structural discrimination.
Il a noté que les femmes étaient encore sous-représentées dans les postes de direction politique et d'entreprise.|He noted that women were still underrepresented in positions of political and corporate leadership.
Elle a remis en question si les quotas étaient un outil efficace et légitime pour promouvoir l'égalité des genres.|She questioned whether quotas were an effective and legitimate tool for promoting gender equality.
Il a soutenu que les politiques de congé parental doivent être structurées pour encourager les pères à prendre un congé.|He argued that parental leave policies must be structured to encourage fathers to take leave.
Elle a noté que l'économie du soin était largement invisible et sous-valorisée malgré son rôle essentiel.|She noted that the care economy was largely invisible and undervalued despite its essential role.
Il a appelé à la reconnaissance et à la rémunération du travail de soins non rémunéré dans la comptabilité nationale.|He called for the recognition and remuneration of unpaid care work in national accounting.
Elle a soutenu que la budgétisation soucieuse du genre était un outil puissant pour faire progresser l'égalité des genres.|She argued that gender-responsive budgeting was a powerful tool for advancing gender equality.
Il a noté que l'intersectionnalité nous aide à comprendre comment plusieurs formes d'oppression interagissent.|He noted that intersectionality helps us understand how multiple forms of oppression interact.
Elle a appelé à une recherche inclusive qui centrait les expériences des groupes marginalisés.|She called for inclusive research that centred the experiences of marginalised groups.
Il a soutenu que les droits des personnes handicapées étaient fondamentalement liés à l'inclusion et à l'accès égal à la société.|He argued that disability rights were fundamentally about inclusion and equal access to society.
Elle a noté que l'âgisme était une forme de discrimination répandue mais souvent négligée.|She noted that ageism was a pervasive but often overlooked form of discrimination.
Il a appelé à des politiques adaptées aux personnes âgées dans l'emploi, les soins de santé et l'urbanisme.|He called for age-friendly policies in employment, healthcare and urban planning.
Elle a souligné qu'une société inclusive était une société qui valorisait et protégeait la dignité de tous ses membres.|She emphasised that an inclusive society was one that valued and protected the dignity of all its members.
Il a remis en question l'efficacité de l'activisme en ligne pour obtenir un changement politique durable.|He questioned the effectiveness of online activism in achieving lasting political change.
Elle a soutenu que les mouvements sociaux devaient combiner l'organisation numérique avec la mobilisation sur le terrain.|She argued that social movements needed to combine digital organising with on-the-ground mobilisation.
Il a noté que les mouvements de base pouvaient créer un changement que les politiques descendantes n'avaient pas réussi à atteindre.|He noted that grassroots movements could create change that top-down policies had failed to achieve.
Elle a examiné l'histoire des mouvements sociaux réussis pour identifier les facteurs de succès communs.|She examined the history of successful social movements to identify common factors of success.
Il a soutenu que les récits et la narration étaient aussi importants que les arguments politiques pour conduire le changement.|He argued that narratives and storytelling were as important as policy arguments in driving change.
Elle a noté que les coalitions entre différents groupes d'intérêt avaient amplifié l'impact de nombreuses campagnes.|She noted that coalitions across different interest groups had amplified the impact of many campaigns.
Il a remis en question si la désobéissance civile était justifiée lorsque les canaux démocratiques étaient épuisés.|He questioned whether civil disobedience was justified when democratic channels were exhausted.
Elle a soutenu que la résistance non-violente était une force de changement plus puissante que la violence.|She argued that non-violent resistance was a more powerful force for change than violence.
Il a noté que l'État criminalisait souvent la protestation de manière à étouffer la liberté d'expression.|He noted that the state often criminalised protest in ways that chilled freedom of expression.
Elle a appelé à des protections juridiques solides pour les manifestants et les lanceurs d'alerte.|She called for robust legal protections for protesters and whistleblowers.
Il a soutenu que le droit de manifester était fondamental à une démocratie qui fonctionne.|He argued that the right to protest was integral to a functioning democracy.
Elle a examiné comment l'autoritarisme utilisait la législation pour supprimer l'opposition politique.|She examined how authoritarianism used legislation to suppress political opposition.
Il a noté que l'état de droit n'avait de sens que s'il s'appliquait également à ceux qui sont au pouvoir.|He noted that the rule of law was only meaningful if it applied equally to those in power.
Elle a appelé à une réforme judiciaire pour réduire les délais et améliorer l'accès à la justice pour tous les citoyens.|She called for judicial reform to reduce delays and improve access to justice for all citizens.
Il a soutenu que l'indépendance judiciaire était menacée par les nominations politiques au banc des juges.|He argued that judicial independence was threatened by political appointments to the bench.
Elle a noté que l'accès à la représentation juridique restait inégal, désavantageant ceux qui disposaient de moins de ressources.|She noted that access to legal representation remained unequal, disadvantaging those with fewer resources.
Il a appelé à un investissement accru dans l'aide juridictionnelle pour s'assurer que la justice n'était pas seulement pour les riches.|He called for greater investment in legal aid to ensure that justice was not only for the wealthy.
Elle a souligné que les approches de justice restaurative pouvaient compléter les systèmes punitifs.|She emphasised that restorative justice approaches could complement punitive systems.
Il a remis en question si les taux d'incarcération reflétaient l'échec de la société autant que les actes répréhensibles des individus.|He questioned whether incarceration rates reflected societal failure as much as individual wrongdoing.
Elle a conclu qu'une société juste en était une qui traitait à la fois les symptômes et les causes profondes de la criminalité.|She concluded that a just society was one that addressed both the symptoms and root causes of crime.
Elle a souligné le rôle de l'éducation dans la rupture des cycles de pauvreté et d'inégalité.|She highlighted the role of education in breaking cycles of poverty and inequality.
Il a soutenu qu'investir dans l'éducation de la petite enfance offrait les meilleurs rendements sociaux.|He argued that investing in early childhood education yielded the highest social returns.
Elle a noté que la qualité des enseignants était le facteur le plus important dans les résultats educatifs.|She noted that teacher quality was the single most important factor in educational outcomes.
Il a appelé à une meilleure rémunération et de meilleures conditions pour les enseignants afin d'attirer et de retenir les talents dans la profession.|He called for better pay and conditions for teachers to attract and retain talent in the profession.
Elle a remis en question si les tests standardisés étaient la meilleure façon de mesurer les progrès des élèves.|She questioned whether standardised testing was the best way to measure student progress.
Il a soutenu qu'une vision plus large et plus holistique de la réussite scolaire était nécessaire.|He argued that a broader and more holistic view of student achievement was needed.
Elle a noté que les programmes d'arts et de sport étaient souvent supprimés malgré leur valeur éducative.|She noted that arts and sports programmes were often cut despite their educational value.
Il a appelé à une réforme des programmes qui prépare mieux les élèves aux défis du vingt-et-unième siècle.|He called for curriculum reform that better prepared students for the challenges of the twenty-first century.
Elle a soutenu que la littératie numérique devrait être intégrée dans toutes les matières et non enseignée comme un module séparé.|She argued that digital literacy should be integrated across all subjects, not taught as a separate module.
Il a noté que les écoles dans les zones défavorisées faisaient face à des défis disproportionnés pour dispenser une éducation de qualité.|He noted that schools in disadvantaged areas faced disproportionate challenges in delivering quality education.
Elle a appelé à des financements ciblés pour réduire les inégalités éducatives entre zones riches et pauvres.|She called for targeted funding to reduce educational inequality between rich and poor areas.
Il a remis en question si les écoles privées renforçaient les inégalités sociales et compromettaient l'enseignement public.|He questioned whether private schools reinforced social inequality and undermined public education.
Elle a soutenu qu'un système d'éducation publique solide était la pierre angulaire d'une société équitable et mobile.|She argued that a strong public education system was the cornerstone of a fair and mobile society.
Il a noté que le tutorat privé créait un terrain de jeu inégal dans les systèmes éducatifs.|He noted that private tutoring created an uneven playing field in educational systems.
Elle a examiné l'impact croissant de l'intelligence artificielle sur l'éducation et l'évaluation.|She examined the growing impact of artificial intelligence on education and assessment.
Il a appelé à des lignes directrices éthiques sur l'utilisation de l'IA dans les milieux éducatifs pour protéger la vie privée et l'autonomie des élèves.|He called for ethical guidelines on the use of AI in educational settings to protect students' privacy and autonomy.
Elle a soutenu que la technologie devrait responsabiliser plutôt que remplacer les enseignants et l'interaction humaine.|She argued that technology should empower rather than replace teachers and human interaction.
Il a noté que l'apprentissage personnalisé grâce à la technologie pouvait aider à répondre aux besoins individuels des élèves.|He noted that personalised learning through technology could help address individual student needs.
Elle a conclu que l'avenir de l'éducation dépendait de la capacité à combiner le meilleur de la technologie avec la valeur irremplaçable du lien humain.|She concluded that the future of education depended on the ability to combine the best of technology with the irreplaceable value of human connection.
Elle a examiné comment les systèmes de santé s'adaptaient au fardeau croissant des maladies chroniques.|She examined how healthcare systems were adapting to the growing burden of chronic disease.
Il a noté que la montée des maladies non transmissibles était étroitement liée aux choix de mode de vie et aux facteurs environnementaux.|He noted that the rise of non-communicable diseases was closely linked to lifestyle choices and environmental factors.
Elle a appelé à un plus grand investissement dans les mesures préventives de santé pour réduire les coûts de santé à long terme.|She called for greater investment in preventive health measures to reduce long-term healthcare costs.
Il a soutenu que le modèle de profit de l'industrie pharmaceutique était incompatible avec un accès équitable aux médicaments.|He argued that the pharmaceutical industry's profit model was incompatible with equitable access to medicines.
Elle a examiné les implications éthiques du rationnement des soins de santé dans un système aux ressources limitées.|She examined the ethical implications of rationing healthcare in a resource-constrained system.
Il a appelé à la priorisation de la santé mentale dans les strategies de santé nationales.|He called for the prioritisation of mental health in national health strategies.
Elle a noté que les services de santé mentale étaient chroniquement sous-financés par rapport aux services de santé physique.|She noted that mental health services were chronically underfunded relative to physical health services.
Il a soutenu que la santé mentale devait être intégrée dans les soins primaires pour atteindre ceux qui en avaient besoin.|He argued that mental health must be integrated into primary care to reach those in need.
Elle a examiné le corpus croissant de preuves sur les déterminants sociaux de la santé.|She examined the growing body of evidence on the social determinants of health.
Il a noté que le statut socio-économique était un indicateur plus fort des résultats de santé que les facteurs génétiques.|He noted that socioeconomic status was a stronger predictor of health outcomes than genetic factors.
Elle a appelé à des politiques de santé qui traitaient les inégalités sociales pour réduire les disparités en matière de santé.|She called for health policies that addressed social inequalities to reduce health disparities.
Il a soutenu que les agents de sante communautaires jouaient un rôle vital pour atteindre les populations mal desservies.|He argued that community health workers played a vital role in reaching underserved populations.
Elle a examiné le potentiel de la télémédecine pour etendre l'accès aux soins dans les zones reculées.|She examined the potential of telemedicine to extend healthcare access in remote areas.
Il a remis en question si la télémédecine pouvait pleinement remplacer les soins en personne dans les cas complexes.|He questioned whether telemedicine could fully substitute for in-person care in complex cases.
Elle a soutenu que les outils de santé numérique devaient être conçus en tenant compte de l'equité pour éviter d'élargir les fosses.|She argued that digital health tools must be designed with equity in mind to avoid widening divides.
Il a conclu que l'avenir des soins de santé dépendrait de l'intégration de la technologie, de l'équité et des soins centrés sur l'humain.|He concluded that the future of healthcare would depend on integrating technology, equity and human-centred care.
Elle a soutenu que le sport avait le pouvoir de rassembler les communautés et de transcender les divisions sociales.|She argued that sport had the power to bring communities together and transcend social divides.
Il a remis en question si les grands événements comme les Jeux Olympiques bénéficiaient vraiment aux villes hôtes.|He questioned whether mega-events like the Olympics genuinely benefited host cities.
Elle a noté que la commercialisation du sport avait élevé les performances mais soulevé des préoccupations éthiques.|She noted that the commercialisation of sport had elevated performance but raised ethical concerns.
Il a soutenu que le dopage dans le sport reflétait des pressions culturelles plus larges pour performer à tout prix.|He argued that doping in sport reflected broader cultural pressures to perform at any cost.
Elle a examiné la tension croissante entre sport compétitif et bien-être des athlètes.|She examined the growing tension between competitive sport and athlete well-being.
Il a appelé les organismes de direction à faire davantage pour protéger les athlètes de l'exploitation et des abus.|He called for governing bodies to do more to protect athletes from exploitation and abuse.
Elle a noté que le sport féminin recevait toujours beaucoup moins de couverture médiatique et d'investissements que le sport masculin.|She noted that women's sport still received significantly less media coverage and investment than men's.
Il a soutenu qu'un plus grand investissement dans le sport de base était essentiel pour la santé publique et la cohésion sociale.|He argued that greater investment in grassroots sport was essential for public health and social cohesion.
Elle a examiné la relation entre le sport, l'identité nationale et la rivalité géopolitique.|She examined the relationship between sport, national identity and geopolitical rivalry.
Il a remis en question si l'inclusion de la politique dans le sport était inévitable ou quelque chose qui devrait être résisté.|He questioned whether the inclusion of politics in sport was inevitable or something that should be resisted.
Elle a conclu que le sport, dans ce qu'il avait de meilleur, pouvait incarner les valeurs de respect, d'effort et de fair-play dont la société avait besoin.|She concluded that sport, at its best, could model the values of respect, effort and fair play that society needed.
Il a soutenu que les arts, comme le sport, étaient une partie essentielle d'une société civilisée.|He argued that the arts, like sport, were an essential part of a civilised society.
Elle a noté que l'investissement public dans les arts avait de larges effets multiplicateurs sociaux et économiques.|She noted that public investment in the arts had wide social and economic multiplier effects.
Il a appelé à une stratégie culturelle nationale qui valorisait la diversité artistique et soutenait les voix émergentes.|He called for a national cultural strategy that valued artistic diversity and supported emerging voices.
Elle a soutenu que la culture et les arts n'étaient pas des luxes mais essentiels à l'épanouissement humain.|She argued that culture and the arts were not luxuries but vital to human flourishing.
Il a conclu qu'une société sans investissement dans la culture et le sport était une société plus pauvre à tous égards.|He concluded that a society without investment in culture and sport was a poorer society in every sense.
Elle a noté que l'innovation technologique transformait la relation entre les humains et le travail.|She noted that technological innovation was reshaping the relationship between humans and work.
Il a soutenu que l'automatisation n'éliminerait pas les emplois mais changerait profondément leur nature.|He argued that automation would not eliminate jobs but would change their nature profoundly.
Elle a appelé à investir dans la reconversion et l'apprentissage continu pour aider les travailleurs à s'adapter aux nouvelles conditions.|She called for investment in retraining and lifelong learning to help workers adapt to new conditions.
Il a examiné comment l'économie des petits boulots créait de nouvelles formes de flexibilité mais aussi de nouvelles précarités.|He examined how the gig economy was creating new forms of flexibility but also new precarity.
Elle a soutenu que le droit à la déconnexion était essentiel pour protéger la santé mentale dans une société hyperconnectée.|She argued that the right to disconnect was essential for protecting mental health in a hyper-connected society.
Il a noté que le travail à distance avait brouillé les frontières entre vie professionnelle et vie personnelle de manière complexe.|He noted that remote work had blurred the boundaries between professional and personal life in complex ways.
Elle a remis en question si le plein emploi était encore un objectif politique réaliste face aux changements technologiques.|She questioned whether full employment was still a realistic policy goal given technological change.
Il a soutenu qu'un revenu universel de base pourrait fournir un plancher social à une époque de disruption.|He argued that a universal basic income could provide a social floor in an era of disruption.
Elle a examiné comment les syndicats devaient adapter leurs stratégies pour représenter les travailleurs dans les nouveaux secteurs.|She examined how trade unions needed to adapt their strategies to represent workers in new sectors.
Il a noté que l'avenir du travail nécessiterait une collaboration entre technologie et créativité humaine.|He noted that the future of work would require collaboration between technology and human creativity.
Elle a conclu que le travail lui-même devait être réinventé comme source de sens et de dignité, pas seulement de revenu.|She concluded that work itself must be reimagined as a source of meaning and dignity, not just income.
Il a soutenu que la mobilité sociale était de plus en plus contrainte par des facteurs structurels plutôt qu'individuels.|He argued that social mobility was increasingly constrained by structural rather than individual factors.
Elle a noté que la réussite scolaire restait étroitement liée au milieu familial et au statut socio-économique.|She noted that educational achievement remained closely tied to family background and socio-economic status.
Il a appelé à des programmes d'intervention ciblés pour briser le cycle de la pauvreté intergénérationnelle.|He called for targeted intervention programmes to break the cycle of intergenerational poverty.
Elle a examiné comment les coûts du logement devenaient un facteur majeur d'inégalité dans les zones urbaines.|She examined how housing costs were becoming a major driver of inequality in urban areas.
Il a soutenu qu'une fiscalité progressive était nécessaire pour empêcher la concentration de la richesse au sommet.|He argued that progressive taxation was necessary to prevent the concentration of wealth at the top.
Elle a remis en question si la méritocratie était une réalité réelle ou une idéologie réconfortante masquant les avantages structurels.|She questioned whether meritocracy was a genuine reality or a comforting ideology that masked structural advantage.
Il a noté que s'attaquer aux inégalités nécessitait une approche globale couvrant l'éducation, la santé, le logement et la fiscalité.|He noted that tackling inequality required a comprehensive approach covering education health housing and tax.
Elle a conclu que la véritable égalité des chances nécessitait non seulement un accès égal mais aussi des résultats égaux dans les domaines clés.|She concluded that genuine equality of opportunity required not just equal access but equal outcomes in key areas.
Il a soutenu que la société civile avait un rôle crucial pour obliger les institutions à rendre des comptes et exiger des réformes.|He argued that civil society had a crucial role in holding institutions accountable and demanding reform.
Elle a noté que la confiance sociale diminuait dans de nombreuses démocraties et que cela avait de graves conséquences.|She noted that social trust was declining in many democracies and that this had serious consequences.
Il a appelé à des mécanismes plus forts de démocratie participative pour reconstruire la confiance publique.|He called for stronger mechanisms of participatory democracy to rebuild public trust.
Elle a examiné comment la mondialisation avait créé une interdépendance économique mais aussi de nouvelles vulnérabilités.|She examined how globalisation had created economic interdependence but also new vulnerabilities.
Il a soutenu que les institutions multilatérales devaient être réformées pour relever les défis mondiaux contemporains.|He argued that multilateral institutions needed to be reformed to address contemporary global challenges.
Elle a noté que le nationalisme était en résurgence dans le monde et que cela créait des tensions avec la coopération internationale.|She noted that nationalism was resurgent globally and that this created tensions with international cooperation.
Il a remis en question si les interventions humanitaires étaient genuinement altruistes ou servaient des intérêts nationaux cachés.|He questioned whether humanitarian interventions were genuinely altruistic or served hidden national interests.
Elle a soutenu que le changement climatique représentait le défi géopolitique déterminant du XXIème siècle.|She argued that climate change represented the defining geopolitical challenge of the twenty-first century.
Il a conclu que résoudre les problèmes mondiaux exigeait un engagement renouvelé en faveur de la solidarité entre les nations.|He concluded that addressing global problems required a renewed commitment to solidarity between nations.
Elle a examiné le rôle des médias indépendants dans le maintien de la responsabilité démocratique.|She examined the role of independent media in sustaining democratic accountability.
Il a soutenu que la désinformation et la propagande constituaient une menace existentielle pour le débat public éclairé.|He argued that misinformation and propaganda posed an existential threat to informed public debate.
Elle a appelé à une éducation plus solide à la culture médiatique pour aider les citoyens à évaluer l'information de manière critique.|She called for stronger media literacy education to help citizens evaluate information critically.
Il a noté que la concentration de la propriété des médias soulevait des préoccupations concernant l'indépendance éditoriale.|He noted that the concentration of media ownership raised concerns about editorial independence.
Elle a soutenu que les plateformes de médias sociaux avaient une responsabilité pour limiter la propagation de contenus nuisibles.|She argued that social media platforms had a responsibility to limit the spread of harmful content.
Il a remis en question si la régulation du contenu en ligne était compatible avec la liberté d'expression.|He questioned whether the regulation of online content was compatible with freedom of expression.
Elle a examiné la façon dont les chambres d'écho numériques renforçaient la polarisation sociale et politique.|She examined the way in which digital echo chambers were reinforcing social and political polarisation.
Il a soutenu que la littératie numérique et la pensée critique étaient désormais des compétences civiques fondamentales.|He argued that digital literacy and critical thinking were now core civic skills.
Elle a noté que l'essor de l'intelligence artificielle soulevait des questions profondes sur la vie privée et la surveillance.|She noted that the rise of artificial intelligence raised profound questions about privacy and surveillance.
Il a appelé à un cadre éthique pour gouverner le développement et le déploiement de l'intelligence artificielle.|He called for an ethical framework to govern the development and deployment of artificial intelligence.
Elle a soutenu que la fracture numérique renforçait les inégalités existantes et excluait les populations vulnérables.|She argued that the digital divide reinforced existing inequalities and excluded vulnerable populations.
Il a conclu que l'ère numérique nécessitait de nouveaux contrats sociaux régissant la technologie, les données et le pouvoir.|He concluded that the digital age required new social contracts governing technology, data and power.
Elle a noté que la sécurité alimentaire était de plus en plus menacée par le changement climatique et la perte des écosystèmes.|She noted that food security was increasingly threatened by climate change and ecosystem loss.
Il a soutenu qu'une transition vers une agriculture durable était essentielle pour la production alimentaire à long terme.|He argued that a transition to sustainable agriculture was essential for long-term food production.
Elle a appelé à repenser les systèmes alimentaires pour réduire les déchets et améliorer l'équité nutritionnelle.|She called for food systems to be redesigned to reduce waste and improve nutritional equity.
Il a examiné la tension croissante entre la production alimentaire industrielle et les traditions agricoles à petite échelle.|He examined the growing tension between industrial food production and small-scale farming traditions.
Elle a soutenu que l'agriculture urbaine et les réseaux alimentaires locaux faisaient partie de la solution à l'insécurité alimentaire.|She argued that urban agriculture and local food networks were part of the solution to food insecurity.
Il a noté que les choix alimentaires avaient des implications significatives pour la santé personnelle et la durabilité planétaire.|He noted that dietary choices had significant implications both for personal health and for planetary sustainability.
Elle a examiné comment les politiques d'étiquetage alimentaire pouvaient influencer les choix des consommateurs et promouvoir des régimes plus sains.|She examined how food labelling policies could influence consumer choices and promote healthier diets.
Il a conclu que les systèmes alimentaires durables nécessitaient une action coordonnée de la part des producteurs, des consommateurs et des décideurs.|He concluded that sustainable food systems required coordinated action from producers consumers and policymakers.
Elle a soutenu que la perte de biodiversité était une crise aussi grave que le changement climatique mais recevait moins d'attention politique.|She argued that biodiversity loss was as serious a crisis as climate change but received less political attention.
Il a noté que la déforestation contribuait à la fois à l'extinction des espèces et à l'accélération du changement climatique.|He noted that deforestation was contributing to both species extinction and accelerated climate change.
Elle a appelé à un accord mondial sur la protection de la nature équivalent à l'accord de Paris sur le climat.|She called for a global agreement on nature protection equivalent to the Paris climate accord.
Il a soutenu que les peuples autochtones étaient souvent les gardiens les plus efficaces de la biodiversité et des écosystèmes naturels.|He argued that indigenous peoples were often the most effective guardians of biodiversity and natural ecosystems.
Elle a examiné comment les mécanismes de marché tels que la tarification du carbone pouvaient être utilisés pour protéger les ressources naturelles.|She examined how market mechanisms such as carbon pricing could be used to protect natural resources.
Il a remis en question si la gouvernance environnementale internationale actuelle était adaptée à sa mission.|He questioned whether current international environmental governance was fit for purpose.
Elle a conclu que la durabilité environnementale ne pouvait pas être séparée des questions de justice et d'équité.|She concluded that environmental sustainability could not be separated from questions of justice and equity.
Il a soutenu que le droit de vote n'était pas seulement une formalité légale mais le fondement de la légitimité démocratique.|He argued that the right to vote was not just a legal formality but the foundation of democratic legitimacy.
Elle a noté que la participation électorale diminuait dans de nombreuses démocraties établies et que cela posait un défi réel.|She noted that voter turnout was declining in many established democracies and that this posed a real challenge.
Il a appelé à repenser les systèmes électoraux pour mieux refléter la diversité de l'opinion publique.|He called for electoral systems to be redesigned to better reflect the diversity of public opinion.
Elle a examiné la tension entre la démocratie représentative et la démocratie directe dans les États modernes.|She examined the tension between representative democracy and direct democracy in modern states.
Il a soutenu que les protections constitutionnelles étaient essentielles pour protéger les droits en période de pression politique.|He argued that constitutional protections were essential for safeguarding rights in times of political pressure.
Elle a noté que l'indépendance judiciaire était menacée dans plusieurs pays européens.|She noted that judicial independence was under threat in several European countries.
Il a remis en question si les gouvernements populistes étaient genuinement démocratiques ou minaient les normes démocratiques.|He questioned whether populist governments were genuinely democratic or were undermining democratic norms.
Elle a conclu que la démocratie n'était pas un acquis immuable mais exigeait un renouvellement et une vigilance constants.|She concluded that democracy was not a fixed achievement but required constant renewal and vigilance.
Il a soutenu que la politique linguistique était un terrain crucial de contestation politique dans les sociétés multilingues.|He argued that language policy was a crucial site of political contestation in multilingual societies.
Elle a noté que la revitalisation des langues en danger nécessitait à la fois le soutien de l'État et l'engagement de la communauté.|She noted that the revitalisation of endangered languages required both state support and community engagement.
Il a appelé à une plus grande reconnaissance de la diversité linguistique comme composante du patrimoine culturel.|He called for greater recognition of linguistic diversity as a component of cultural heritage.
Elle a examiné la relation entre le changement de langue et l'assimilation culturelle dans les communautés immigrantes.|She examined the relationship between language shift and cultural assimilation in immigrant communities.
Il a soutenu que l'éducation bilingue offrait des avantages cognitifs au-delà de la compétence linguistique.|He argued that bilingual education offered cognitive benefits beyond linguistic competence.
Elle a conclu que les droits linguistiques étaient une partie intégrante d'un cadre plus large des droits de l'homme.|She concluded that linguistic rights were an integral part of a broader framework of human rights.
Il a soutenu que la créativité et la pensée critique étaient les priorités éducatives du XXIème siècle.|He argued that creativity and critical thinking were the educational priorities of the twenty-first century.
Elle a noté que les tests standardisés avaient des avantages et des limites significatives en tant que mesure de l'apprentissage.|She noted that standardised testing had both advantages and significant limitations as a measure of learning.
Il a appelé les systèmes éducatifs à développer la personne dans son ensemble plutôt que de se concentrer uniquement sur la réussite académique.|He called for educational systems to develop the whole person rather than focusing solely on academic achievement.
Elle a examiné comment la culture scolaire et la qualité des enseignants étaient plus importants que les seules ressources.|She examined how school culture and teacher quality were more important than resources alone.
Il a soutenu que l'éducation inclusive bénéficiait à tous les élèves, pas seulement à ceux ayant des besoins éducatifs spéciaux.|He argued that inclusive education benefited all students not just those with special educational needs.
Elle a conclu que le but de l'éducation était en fin de compte de préparer les individus à la citoyenneté active et à une bonne vie.|She concluded that the purpose of education was ultimately to prepare individuals for active citizenship and a good life.
Il a soutenu que la famille restait l'institution la plus importante pour transmettre les valeurs et l'identité.|He argued that the family remained the most important institution for transmitting values and identity.
Elle a noté que les structures familiales s'étaient diversifiées de manière spectaculaire au cours des dernières décennies.|She noted that family structures had diversified dramatically over recent decades.
Il a appelé les politiques publiques à mieux soutenir les familles dans toute leur diversité contemporaine.|He called for public policies to better support families in all their contemporary diversity.
Elle a examiné les défis particuliers auxquels font face les familles monoparentales pour accéder au soutien et aux ressources.|She examined the particular challenges faced by single-parent families in accessing support and resources.
Il a soutenu que les politiques de congé parental avaient un impact significatif sur l'égalité de genre en milieu de travail.|He argued that parental leave policies had a significant impact on gender equality in the workplace.
Elle a noté que le travail de soin restait significativement sous-estimé à la fois économiquement et socialement.|She noted that care work remained significantly undervalued both economically and socially.
Il a conclu que soutenir les familles nécessitait une politique sociale globale couvrant la garde d'enfants, le logement et le revenu.|He concluded that supporting families required a comprehensive social policy covering childcare housing and income.
Elle a soutenu que les systèmes judiciaires devraient privilégier la réhabilitation à la punition dans la plupart des cas.|She argued that justice systems should prioritise rehabilitation over punishment in most cases.
Il a noté que la surpopulation carcérale compromettait le potentiel de réhabilitation réelle.|He noted that prison overcrowding undermined the potential for genuine rehabilitation.
Elle a appelé à davantage d'investissements dans des alternatives communautaires à la détention pour les délinquants non violents.|She called for greater investment in community-based alternatives to custody for non-violent offenders.
Il a soutenu que la justice restauratrice offrait une approche plus centrée sur l'être humain que les procédures pénales conventionnelles.|He argued that restorative justice offered a more human-centred approach than conventional criminal procedures.
Elle a examiné les données sur la question de savoir si des peines plus sévères servaient de moyen de dissuasion à la criminalité.|She examined the evidence on whether harsher sentencing acted as a deterrent to crime.
Il a noté que les disparités raciales et économiques dans les résultats de la justice pénale nécessitaient une attention urgente.|He noted that racial and economic disparities in criminal justice outcomes required urgent attention.
Elle a conclu qu'un système de justice pénale juste devait équilibrer responsabilisation, compassion et compréhension sociale.|She concluded that a just criminal justice system had to balance accountability with compassion and social understanding.
Il a soutenu que la pauvreté devrait être traitée comme un problème structurel plutôt que comme un échec individuel.|He argued that poverty should be treated as a structural issue rather than an individual failing.
Elle a noté que les travailleurs pauvres constituaient une partie de plus en plus importante et largement invisible des économies modernes.|She noted that the working poor were an increasingly significant and largely invisible part of modern economies.
Il a appelé à une garantie de revenu minimum universel comme droit pour tous les citoyens.|He called for a universal minimum income guarantee as a right for all citizens.
Elle a examiné comment la financiarisation du logement avait rendu un logement décent inabordable pour beaucoup.|She examined how the financialisation of housing had made decent housing unaffordable for many.
Il a soutenu que le capital social était aussi important que le capital économique pour déterminer les chances dans la vie.|He argued that social capital was as important as economic capital in determining life chances.
Elle a conclu que s'attaquer à la pauvreté nécessitait une volonte politique des investissements publics et l'autonomisation des communautés.|She concluded that tackling poverty required political will public investment and community empowerment.
Il a soutenu que les compétences en résolution de conflits devraient être enseignées à tous les niveaux de l'éducation.|He argued that conflict resolution skills should be taught at all levels of education.
Elle a noté que la diplomatie nécessitait de la patience, une compréhension culturelle et la capacité de séparer les intérêts des positions.|She noted that diplomacy required patience cultural understanding and the ability to separate interests from positions.
Il a appelé à davantage d'investissements dans le maintien de la paix et la prévention des conflits plutôt que dans l'intervention militaire.|He called for greater investment in peacekeeping and conflict prevention rather than military intervention.
Elle a examiné le rôle complexe des organisations internationales dans la médiation des conflits entre États.|She examined the complex role of international organisations in mediating conflicts between states.
Il a soutenu qu'une paix durable nécessitait de traiter les griefs économiques et sociaux sous-jacents.|He argued that sustainable peace required addressing underlying economic and social grievances.
Elle a noté que la reconstruction post-conflit nécessitait à la fois la reconstruction physique et des processus de réconciliation.|She noted that post-conflict reconstruction required both physical rebuilding and reconciliation processes.
