Although it was raining, we decided to go for a walk.|Bien qu'il pleuve, nous avons décidé d'aller nous promener.|bien qu'il pleuve nous avons decide d'aller nous promener|malgre la pluie on a decide de se promener|la pluie n'a pas empeche notre promenade|on est sortis se promener malgre la pluie|la pluie n'a pas stoppe notre envie de promenade
She emphasised that retraining programmes must be designed with the workers they serve in mind.|Elle a souligné que les programmes de reconversion doivent être conçus en tenant compte des travailleurs qu'ils servent.|elle a souligne que les programmes de reconversion doivent etre concus en tenant compte des travailleurs qu'ils servent|les travailleurs doivent etre au centre de la conception des programmes de reconversion|les programmes de formation sont efficaces quand ils partent des besoins des beneficiaires|penser les reconversions pour et avec les travailleurs c'est son principe|les programmes de reconversion efficaces mettent les interesses au coeur de leur conception
He noted that precarious work had increased significantly over the past two decades.|Il a noté que le travail précaire avait augmenté de manière significative au cours des deux dernières décennies.|il a note que le travail precaire avait augmente de maniere significative au cours des deux dernieres decennies|l'emploi precaire s'est tres nettement developpe en vingt ans|deux decennies ont vu une forte progression du travail precaire|la precarite de l'emploi s'est considerablement amplifiee ces vingt dernieres annees|le travail precaire est un phenomene en forte hausse depuis deux decennies
She called for stronger worker protections in the platform economy.|Elle a appelé à des protections plus solides des travailleurs dans l'économie des plateformes.|elle a appele a des protections plus solides des travailleurs dans l'economie des plateformes|l'economie de plateforme necessite plus de protections pour les travailleurs|les travailleurs des plateformes meritent de meilleures protections selon elle|renforcer les droits des travailleurs dans l'economie numerique etait son plaidoyer|l'uberisation exige de nouvelles protections pour les actifs
He questioned whether the distinction between employee and self-employed was still meaningful.|Il a remis en question si la distinction entre salariés et indépendants était encore signifiante.|il a remis en question si la distinction entre salaries et independants etait encore signifiante|la frontiere entre salarie et independant a-t-elle encore un sens c'est ce qu'il interroge|les categories traditionnelles salarie et auto-entrepreneur sont-elles encore pertinentes|il a questionne la pertinence des categories actuelles de statut professionnel|salarié ou independant la distinction est-elle encore valide il l'a questionne
She argued for a new social contract that reflects the realities of twenty-first-century work.|Elle a plaidé pour un nouveau contrat social qui reflète les réalités du travail au vingt-et-unième siècle.|elle a plaide pour un nouveau contrat social qui reflete les realites du travail au vingt-et-unieme siecle|le contrat social doit etre repense pour le monde du travail contemporain|les realites du travail actuel exigent un nouveau pacte social|un pacte social revisite pour le XXIe siecle c'est ce qu'elle a defend|adapter le contrat social aux nouvelles realites du travail etait sa proposition
He concluded that the challenges ahead required bold political choices and collective action.|Il a conclu que les défis à venir nécessitaient des choix politiques audacieux et une action collective.|il a conclu que les defis a venir necessitaient des choix politiques audacieux et une action collective|les enjeux futurs apellent du courage politique et de la mobilisation collective|les choix courageux et l'action collective sont necessaires face aux defis qui viennent|il a plaide pour l'audace politique et la solidarite collective face aux enjeux|les prochains defis ne seront releves qu'avec des choix politiques forts et une action collective
She studied the role of civil society in holding corporations accountable for environmental harm.|Elle a étudié le rôle de la société civile dans la responsabilisation des entreprises pour les dommages environnementaux.|elle a etudie le role de la societe civile dans la responsabilisation des entreprises pour les dommages environnementaux|la societe civile comme contrepoids aux entreprises polluantes etait son sujet|son travail portait sur la facon dont la societe civile force les entreprises a repondre de leurs impacts|elle a analyse comment les organisations citoyennes peuvent obliger les entreprises a assumer leurs responsabilites|le role de la societe civile dans la lutte contre les dommages environnementaux des entreprises
He argued that environmental regulation must be enforced consistently to be effective.|Il a soutenu que la réglementation environnementale doit être appliquée de manière cohérente pour être efficace.|il a soutenu que la reglementation environnementale doit etre appliquee de maniere coherente pour etre efficace|l'efficacite de la regulation environnementale passe par une application rigoureuse|sans application constante la regulation ecologique reste vaine|la coherence dans l'application des regles environnementales est la condition de leur efficacite|il a plaide pour une application uniforme et rigoureuse de la reglementation environnementale
She questioned the effectiveness of voluntary carbon offset schemes.|Elle a remis en question l'efficacité des systèmes volontaires de compensation carbone.|elle a remis en question l'efficacite des systemes volontaires de compensation carbone|les mecanismes de compensation carbone volontaires ont ete questionnes sur leur efficacite|les offsets volontaires permettent-ils vraiment de reduire les emissions c'est sa question|l'efficacite des programmes de compensation carbone sans obligation a ete mise en doute|elle a questionne si les schemas volontaires de compensation carbone produisaient des effets reels
He noted that carbon pricing remains politically contentious but economically sound.|Il a noté que la tarification du carbone reste politiquement controversée mais économiquement solide.|il a note que la tarification du carbone reste politiquement controversee mais economiquement solide|la taxe carbone est politiquement delicate mais economiquement justifiee|mettre un prix sur le carbone c'est debattu politiquement mais sense economiquement|il a souligne le paradoxe d'une mesure economiquement logique mais politiquement difficile|la tarification carbone est une mesure economiquement robuste mais politiquement complexe
She argued that the transition to net zero requires both technological innovation and behavioural change.|Elle a soutenu que la transition vers le zéro net nécessite à la fois une innovation technologique et un changement de comportement.|elle a soutenu que la transition vers le zero net necessite a la fois une innovation technologique et un changement de comportement|atteindre le zero emission exige technologie et changement des modes de vie|innovation et comportements doivent changer pour atteindre la neutralite carbone|elle a lie l'atteinte du zero net a des solutions techniques et a des evolutions comportementales|la neutralite carbone passe autant par la technologie que par les habitudes
He questioned whether carbon capture technology could compensate for insufficient emissions reductions.|Il a remis en question si la technologie de capture du carbone pouvait compenser des réductions d'émissions insuffisantes.|il a remis en question si la technologie de capture du carbone pouvait compenser des reductions d'emissions insuffisantes|la capture de carbone peut-elle vraiment compenser le manque de reductions c'est sa question|s'en remettre a la capture de carbone pour pallier les insuffisances de reduction a ete questionne|il a interroge la credibilite de la capture de CO2 comme compensation aux emissions insuffisantes|la capture de carbone comme substitut aux reductions d'emissions a ete remise en cause
She highlighted the disproportionate impact of climate change on vulnerable communities globally.|Elle a souligné l'impact disproportionné du changement climatique sur les communautés vulnérables dans le monde.|elle a souligne l'impact disproportionne du changement climatique sur les communautes vulnerables dans le monde|les effets du changement climatique frappent plus fort les plus vulnerables|le climat se rechauffe mais ce sont les plus pauvres qui en subissent le plus les effets|elle a pointe l'inegalite climatique entre ceux qui polluent et ceux qui en souffrent|l'impact climatique est inegal et peuse sur les plus vulnerables c'est ce qu'elle a illustre
He called for climate justice to ensure that the costs of transition are fairly distributed.|Il a appelé à une justice climatique pour s'assurer que les coûts de la transition sont equitablement répartis.|il a appele a une justice climatique pour s'assurer que les couts de la transition sont equitablement repartis|la justice climatique exige une repartition equitable des couts|les couts de la transition vers l'ecologie ne doivent pas etre portes que par les plus faibles|il a plaide pour que le poids de la transition verte soit juste et equitable|une transition juste doit partager equitablement les couts c'est son plaidoyer pour la justice climatique
She examined the tensions between climate ambition and economic development in emerging economies.|Elle a examiné les tensions entre ambition climatique et développement économique dans les économies émergentes.|elle a examine les tensions entre ambition climatique et developpement economique dans les economies emergentes|les economies emergentes sont tiraillees entre croissance et exigences climatiques|le dilemme entre developper l'economie et proteger le climat est aigu dans les pays emergents|elle a etudie le conflit entre ambition verte et besoins de developpement des economies en croissance|tensions entre ecologie et developpement dans les pays emergents etaient son terrain d'analyse
He argued that developed countries have a historical responsibility to support climate action in developing countries.|Il a soutenu que les pays développés ont une responsabilité historique de soutenir l'action climatique dans les pays en développement.|il a soutenu que les pays developpes ont une responsabilite historique de soutenir l'action climatique dans les pays en developpement|les pays riches ont une dette historique envers les emergents sur le climat|la responsabilite historique des pays riches implique d'aider les autres a s'adapter|il a plaide pour que les pays industrialises soutiennent les autres dans leur action climatique|la responsabilite historique des pays developpes en matiere de financement climatique a ete affirmee
She noted that loss and damage from climate change must be addressed in international negotiations.|Elle a noté que les pertes et dommages du changement climatique doivent être abordés dans les négociations internationales.|elle a note que les pertes et dommages du changement climatique doivent etre abordes dans les negociations internationales|les pertes et dommages climatiques doivent trouver leur place dans les accords internationaux|les destructions causees par le climat doivent etre reconnues dans les textes internationaux|integrer les pertes et dommages dans les negotiations climatiques etait son appel|les negociations internationales doivent traiter les pertes et dommages dus au climat
He questioned whether the Paris Agreement commitments were sufficient to limit warming to 1.5 degrees.|Il a remis en question si les engagements de l'Accord de Paris étaient suffisants pour limiter le réchauffement à 1,5 degré.|il a remis en question si les engagements de l'accord de paris etaient suffisants pour limiter le rechauffement a 1,5 degre|l'accord de paris suffit-il pour rester sous les 1,5 degres c'est ce qu'il a interroge|il a questionne l'adequation des engagements de l'accord de paris avec l'objectif de 1,5 degre|les engagements de paris sont-ils assez ambitieux pour limiter le rechauffement|il a pointe l'ecart entre les engagements pris a paris et l'objectif de 1,5 degre
She argued that the global food system needs fundamental restructuring to become sustainable.|Elle a soutenu que le système alimentaire mondial a besoin d'une restructuration fondamentale pour devenir durable.|elle a soutenu que le systeme alimentaire mondial a besoin d'une restructuration fondamentale pour devenir durable|notre systeme alimentaire doit etre profondement restructure pour etre viable|elle a plaide pour une refonte du systeme alimentaire mondial vers la durabilite|la durabilite du systeme alimentaire global necessite une refonte en profondeur|le systeme alimentaire n'est pas viable en l'etat une transformation profonde s'impose
He noted that the concentration of power in global agri-food supply chains raises concerns about food sovereignty.|Il a noté que la concentration du pouvoir dans les chaînes d'approvisionnement agro-alimentaires mondiales soulève des préoccupations concernant la souveraineté alimentaire.|il a note que la concentration du pouvoir dans les chaines d'approvisionnement agro-alimentaires mondiales souleve des preoccupations sur la souverainete alimentaire|le pouvoir concentre dans l'agro-alimentaire mondial menace la souverainete alimentaire|il a signale que la consolidation des chaines alimentaires mondiales affecte l'independance alimentaire des nations|la concentration du pouvoir agro-alimentaire souleve des questions de souverainete il l'a note|les geants de l'alimentation mondiale et la question de la souverainete alimentaire etaient son propos
She argued that supporting small-scale farmers was key to food security and ecological resilience.|Elle a soutenu que soutenir les petits agriculteurs était clé pour la sécurité alimentaire et la résilience écologique.|elle a soutenu que soutenir les petits agriculteurs etait cle pour la securite alimentaire et la resilience ecologique|les petits agriculteurs sont au coeur de la securite alimentaire et de la resilience ecologique|appuyer l'agriculture a petite echelle c'est soutenir la securite alimentaire et l'ecologie|elle a plaide pour les petits agriculteurs comme piliers de la securite alimentaire|la securite alimentaire et la sante ecologique passent par le soutien aux petites exploitations
He questioned whether technological solutions such as GMOs could be part of the answer to global food insecurity.|Il a remis en question si des solutions technologiques telles que les OGM pouvaient faire partie de la réponse à l'insecurité alimentaire mondiale.|il a remis en question si des solutions technologiques telles que les ogm pouvaient faire partie de la reponse a l'insecurite alimentaire mondiale|les OGM peuvent-ils contribuer a resoudre l'insecurite alimentaire mondiale c'est ce qu'il interroge|la technologie dont les OGM a-t-elle un role dans la lutte contre la faim mondiale|il a questionne si les biotechnologies comme les OGM pouvaient repondre a l'insecurite alimentaire|le debat sur les OGM comme solution a la faim dans le monde c'etait son propos
She called for a moratorium on deep-sea mining until the environmental impact is fully understood.|Elle a appelé à un moratoire sur l'exploitation minière des fonds marins jusqu'à ce que l'impact environnemental soit pleinement compris.|elle a appele a un moratoire sur l'exploitation miniere des fonds marins jusqu'a ce que l'impact environnemental soit pleinement compris|stopper l'exploitation des fonds marins le temps de comprendre ses effets c'est son appel|un moratoire sur le mining sous-marin jusqu'a une evaluation complete s'impose selon elle|elle a reclame un temps d'arret sur le mining sous-marin pour mesurer son impact|attendre de connaitre les effets avant d'exploiter les fonds marins c'est sa demande
He argued that the ocean economy needed to operate within planetary boundaries.|Il a soutenu que l'économie océanique devait fonctionner dans les limites planétaires.|il a soutenu que l'economie oceanique devait fonctionner dans les limites planetaires|l'exploitation des oceans doit rester dans les limites de ce que la planete peut supporter|l'economie de la mer doit respecter les bornes ecologiques planetaires|il a plaide pour que les activites oceaniques ne depassent pas les capacites de la planete|les limites planetaires doivent encadrer l'activite economique dans les oceans
She highlighted the link between deforestation and loss of biodiversity and water cycles.|Elle a souligné le lien entre déforestation et perte de biodiversité et cycles de l'eau.|elle a souligne le lien entre deforestation et perte de biodiversite et cycles de l'eau|la deforestation est liee aux pertes de biodiversite et aux perturbations de l'eau|elle a montre comment la perte de forets entraine des consequences sur la biodiversite et l'eau|le lien entre deforestation biodiversite et hydrologie etait au coeur de son analyse|deforestation biodiversite et cycles hydrologiques sont etroitement lies selon son travail
He noted that rewilding offers a promising approach to restoring ecological balance.|Il a noté que le réensauvagement offre une approche prometteuse pour restaurer l'équilibre écologique.|il a note que le reensauvagement offre une approche prometteuse pour restaurer l'equilibre ecologique|laisser la nature reprendre ses droits peut restaurer des equilibres ecologiques|le rewilding est vu comme une solution prometteuse pour les ecosystemes|il a plaide pour le reensauvagement comme outil de restauration ecologique|restaurer les ecosystemes par le rewilding est une piste prometteuse selon lui
She argued that nature-based solutions are cost-effective and deliver multiple environmental benefits.|Elle a soutenu que les solutions fondées sur la nature sont rentables et offrent de multiples avantages environnementaux.|elle a soutenu que les solutions fondees sur la nature sont rentables et offrent de multiples avantages environnementaux|s'appuyer sur la nature pour resoudre les problemes environnementaux est efficace et peu couteux|les solutions naturelles ont un bon rapport cout-benefice et des avantages multiples|elle a plaide pour les solutions vertes comme outil efficace et multidimensionnel|les solutions fondees sur la nature offrent des benefices multiples a coût raisonnable
He questioned the feasibility of achieving net zero without addressing land use change.|Il a remis en question la faisabilite d'atteindre le zero net sans traiter le changement d'utilisation des terres.|il a remis en question la faisabilite d'atteindre le zero net sans traiter le changement d'utilisation des terres|peut-on atteindre la neutralite carbone sans agir sur l'affectation des terres c'est sa question|l'utilisation des terres doit etre integree dans les strategies de zero net il l'a souleve|il a pointe l'impossibilite du zero net sans traiter l'affectation des terres|sans revoir l'usage des terres la neutralite carbone est impossible selon lui
She called for an integrated approach that considered biodiversity, climate and social justice together.|Elle a appelé à une approche intégrée qui considérait la biodiversité, le climat et la justice sociale ensemble.|elle a appele a une approche integree qui considerait la biodiversite le climat et la justice sociale ensemble|biodiversite climat et equite sociale doivent etre traites ensemble et non separement|une approche globale sur les trois enjeux biodiversite climat et justice sociale etait son appel|elle a plaide pour une vision qui lie les crises ecologiques et la justice sociale|traiter de concert biodiversite climat et justice c'est son approche integree
He noted that indigenous communities often have the deepest knowledge of local ecosystems.|Il a noté que les communautés autochtones ont souvent la connaissance la plus profonde des écosystèmes locaux.|il a note que les communautes autochtones ont souvent la connaissance la plus profonde des ecosystemes locaux|les peuples autochtones sont souvent les meilleurs connaisseurs des ecosystemes locaux|les savoirs des communautes indigenes sur les ecologies locales sont inestimables|les populations autochtones detiennent un savoir ecologique que l'on ne peut ignorer|les connaissances ecologiques des peuples autochtones sont souvent superieures
She emphasised that environmental governance must include the voices of marginalised communities.|Elle a souligné que la gouvernance environnementale doit inclure les voix des communautés marginalisées.|elle a souligne que la gouvernance environnementale doit inclure les voix des communautes marginalisees|les communautes marginalisees doivent avoir leur mot a dire dans la gouvernance ecologique|inclure les exclu dans les decisions environnementales c'est une exigence d'equite|sans les voix des plus vulnerables la gouvernance environnementale est incomplete|les decisions ecologiques doivent prendre en compte les populations marginalisees
He concluded that the survival of biodiversity depended on a fundamental shift in human relationship with nature.|Il a conclu que la survie de la biodiversite dependait d'un changement fondamental dans le rapport de l'humanite a la nature.|il a conclu que la survie de la biodiversite dependait d'un changement fondamental dans le rapport de l'humanite a la nature|la biodiversite survivra si l'humanite change son rapport a la nature|preserver le vivant exige une transformation profonde de notre relation a la nature|il a termine sur l'idee que la biodiversite depend d'un changement de paradigme sur notre rapport au vivant|la survie du vivant passe par une revolution de notre relation a la nature c'est sa conclusion
She argued that environmental education must begin in early childhood.|Elle a soutenu que l'éducation environnementale doit commencer dès l'enfance.|elle a soutenu que l'education environnementale doit commencer des l'enfance|l'eveil ecologique des la petite enfance est une necessite selon elle|sensibiliser a la nature des les premieres annees de vie est essentiel|l'education ecologique doit commencer tres tot c'est ce qu'elle a plaide|un eveil precoce a l'environnement est la cle d'une generation plus responsable
He questioned whether zoos still served a legitimate conservation purpose.|Il a remis en question si les zoos remplissaient encore un rôle légitime de conservation.|il a remis en question si les zoos remplissaient encore un role legitime de conservation|les zoos servent-ils vraiment la conservation c'est ce qu'il interroge|la place des zoos dans la conservation de la faune a ete remise en question|il a demande si les zoos modernes justifiaient toujours leur existence au nom de la conservation|le role conservationniste des zoos a ete questionne
She noted that marine protected areas, when enforced, can dramatically improve fish stocks.|Elle a noté que les zones marines protégées, lorsqu'elles sont appliquées, peuvent considérablement améliorer les stocks de poissons.|elle a note que les zones marines protegees lorsqu'elles sont appliquees peuvent considerablement ameliorer les stocks de poissons|les aires marines protegees bien appliquees regenerent les populations de poissons|une protection marine effective peut redresser les stocks halieutiques|les zones marines protegees et correctement appliquees sont benefiques pour la peche|les reserves marines bien gerees ameliorent significativement les stocks de poissons
He called for stronger international agreements to combat illegal fishing.|Il a appelé à des accords internationaux plus solides pour lutter contre la pêche illégale.|il a appele a des accords internationaux plus solides pour lutter contre la peche illegale|des traités plus forts contre la peche illegale etaient sa demande|il a plaide pour un renforcement de la cooperation internationale contre le braconnage maritime|la peche illicite ne peut etre combattue qu'avec des accords internationaux robustes|des accords internationaux plus contraignants contre la peche illegale etaient son appel
She highlighted the growing threat of microplastics to marine ecosystems and human health.|Elle a souligné la menace croissante des microplastiques pour les écosystèmes marins et la santé humaine.|elle a souligne la menace croissante des microplastiques pour les ecosystemes marins et la sante humaine|les microplastiques menacent les milieux marins et la sante humaine|la proliferation des microplastiques est un danger croissant pour les oceans et les hommes|elle a mis en lumiere le danger que les microplastiques representent pour les ecosystemes et les personnes|les microplastiques dans les oceans et leurs effets sur la sante etaient son sujet d'alerte
He questioned whether current plastic reduction targets were ambitious enough.|Il a remis en question si les objectifs actuels de réduction du plastique étaient suffisamment ambitieux.|il a remis en question si les objectifs actuels de reduction du plastique etaient suffisamment ambitieux|les cibles de reduction du plastique sont-elles assez exigeantes c'est son questionnement|il a pointe une insuffisance dans les ambitions de reduction du plastique|les objectifs de reduction plastique manquent d'ambition selon lui|la question est de savoir si les cibles de reduction plastique sont a la hauteur
She argued that a legally binding global plastics treaty was urgently needed.|Elle a soutenu qu'un traité mondial juridiquement contraignant sur les plastiques était d'urgence nécessaire.|elle a soutenu qu'un traite mondial juridiquement contraignant sur les plastiques etait d'urgence necessaire|un traite global obligatoire sur le plastique est necessaire et urgent|elle a plaide pour un accord international sur le plastique qui soit contraignant|la lutte contre le plastique exige un traite international contraignant urgent|un cadre juridique mondial sur le plastique est indispensable selon son plaidoyer
He noted that the protection of freshwater resources was a growing geopolitical issue.|Il a noté que la protection des ressources en eau douce était une question géopolitique croissante.|il a note que la protection des ressources en eau douce etait une question geopolitique croissante|l'eau douce comme enjeu geopolitique prend de l'ampleur|les ressources en eau douce sont un sujet de tensions geopolitiques montantes|la question de l'eau devient un enjeu geostratégique majeur|la rarete de l'eau douce transforme la ressource en question de geopolitique
She emphasised that sustainable water management was critical to ensuring long-term food security.|Elle a souligné que la gestion durable de l'eau était essentielle pour assurer la sécurité alimentaire à long terme.|elle a souligne que la gestion durable de l'eau etait essentielle pour assurer la securite alimentaire a long terme|l'usage durable de l'eau est indispensable pour nourrir les populations durablement|la securite alimentaire a long terme passe par une gestion durable des ressources en eau|elle a lie la gestion de l'eau a la capacite de nourrir l'humanite sur le long terme|gerer l'eau durablement c'est garantir l'alimentation des futures generations
He argued that transboundary water cooperation was essential to prevent future conflicts.|Il a soutenu que la coopération transfrontalière de l'eau était essentielle pour prévenir de futurs conflits.|il a soutenu que la cooperation transfrontaliere de l'eau etait essentielle pour prevenir de futurs conflits|cooperer sur l'eau entre Etats est vital pour eviter des conflits futurs|les ressources en eau partagees exigent une cooperation internationale pour la paix|il a plaide pour des accords de partage de l'eau pour prevenir les conflits|la cooperation autour des ressources en eau partagees est une condition de la paix
She noted that environmental degradation often hits the poorest communities first and hardest.|Elle a noté que la dégradation environnementale frappe souvent les communautés les plus pauvres en premier et le plus durement.|elle a note que la degradation environnementale frappe souvent les communautes les plus pauvres en premier et le plus durement|les populations les plus pauvres sont les premieres et les plus touchees par les dommages environnementaux|la degradation ecologique est une injustice sociale en premier lieu|ce sont les plus demunis qui paient le plus fort prix des degradations de l'environnement|l'inegalite face aux degradations ecologiques frappe les plus vulnerables en premier
He argued that environmental justice must be a central principle of sustainability policy.|Il a soutenu que la justice environnementale doit être un principe central de la politique de durabilité.|il a soutenu que la justice environnementale doit etre un principe central de la politique de durabilite|placer la justice au coeur de la politique environnementale c'est ce qu'il a defend|la durabilite sans equite n'est pas vraiment durable selon lui|la justice environnementale est un pilier indispensable de toute politique durable|il a plaide pour que la dimension de justice soit au centre de la durabilite
She questioned whether green gentrification was displacing low-income communities from improved urban areas.|Elle a remis en question si la gentrification verte déplaçait les communautés à faibles revenus des zones urbaines améliorées.|elle a remis en question si la gentrification verte deportait les communautes a faibles revenus des zones urbaines ameliorees|l'amelioration verte des villes chasse-t-elle les plus pauvres c'est ce qu'elle interroge|la gentrification verte peut-elle exclure les pauvres des quartiers revitalises|elle a questionne si les transformations eco-responsables des villes beneficiaient a tous|la gentrification verte et ses effets d'exclusion sur les populations modestes etait son angle d'analyse
He called for inclusive urban planning that served all residents, not just the affluent.|Il a appelé à un urbanisme inclusif qui serve tous les résidents, pas seulement les aisés.|il a appele a un urbanisme inclusif qui serve tous les residents pas seulement les aises|l'amenagement urbain doit profiter a tous pas seulement aux plus riches|un urbanisme pour tous pas seulement pour les gens aises c'est son plaidoyer|la ville doit etre concue pour tous ses habitants sans distinction de revenus|il a defenud un urbanisme equitable qui n'oublie aucun resident
She emphasised that affordable housing was a social and economic necessity, not a luxury.|Elle a souligné que le logement abordable était une nécessité sociale et économique, pas un luxe.|elle a souligne que le logement abordable etait une necessite sociale et economique pas un luxe|le logement accessible n'est pas un privilege c'est une necessite sociale et economique|elle a rappele que se loger a un prix accessible est un besoin vital et economique|le logement a prix raisonnable est un besoin fondamental pas une option|elle a plaide que l'accessibilite du logement est une necessite et non un luxe
He noted that the housing crisis was partly a result of financialisation of the property market.|Il a noté que la crise du logement était en partie le résultat de la financiarisation du marché immobilier.|il a note que la crise du logement etait en partie le resultat de la financiarisation du marche immobilier|la financiarisation de l'immobilier contribue a la crise du logement|transformer le logement en actif financier a aggrave l'acces au logement|il a pointe la financiarisation comme facteur de la crise immobiliere|la crise du logement est alimentee par la logique financiere appliquee a l'immobilier
She argued that rent control, while controversial, could provide short-term relief for low-income tenants.|Elle a soutenu que le contrôle des loyers, bien que controversé, pourrait fournir un soulagement à court terme aux locataires à faibles revenus.|elle a soutenu que le controle des loyers bien que controverse pourrait fournir un soulagement a court terme aux locataires a faibles revenus|le controle des loyers controversé mais utile a court terme pour les locataires modestes|le controle des loyers comme outil temporaire de protection des locataires modestes c'est sa position|meme controverse le controle des loyers peut aider les bas revenus a court terme|elle a defend le controle des loyers comme un outil de protection dans l'immediat
He questioned whether the private rental sector could deliver affordable and decent homes at scale.|Il a remis en question si le secteur locatif privé pouvait offrir des logements abordables et decents a grande echelle.|il a remis en question si le secteur locatif prive pouvait offrir des logements abordables et decents a grande echelle|le secteur prive peut-il fournir suffisamment de logements decents et accessibles c'est sa question|est-ce que le marché prive peut repondre a grande echelle au besoin de logement abordable|il a questionne la capacite du prive a produire du logement decent et accessible en volume|le locatif prive est-il capable de produire des logements abordables et de qualite en masse
She called for expanded investment in social and affordable housing as a public good.|Elle a appelé à un investissement accru dans le logement social et abordable en tant que bien public.|elle a appele a un investissement accru dans le logement social et abordable en tant que bien public|elle a plaide pour plus d'investissement public dans le logement abordable|traiter le logement comme un bien public et investir en consequence c'est son plaidoyer|augmenter l'investissement public dans le logement accessible etait sa recommandation|elle a defend que le logement abordable doit etre finance comme un bien commun
He noted that intergenerational inequality in housing was growing, with younger generations unable to buy.|Il a noté que l'inégalité intergénérationnelle dans le logement se creusait, les jeunes générations étant incapables d'acheter.|il a note que l'inegalite intergenerationnelle dans le logement se creusait les jeunes generations etant incapables d'acheter|les jeunes sont exclus du marche immobilier contrairement aux generations precedentes|l'ecart generationnel dans l'acces au logement se creuse les jeunes en payant le prix|les nouvelles generations peinent a acceder a la propriete contrairement a leurs aines|il a pointe la fracture generationnelle dans l'acces au logement
She argued that urban sprawl was unsustainable and needed to be curbed through better planning.|Elle a soutenu que l'étalement urbain était non durable et devait être contenu par une meilleure planification.|elle a soutenu que l'etalement urbain etait non durable et devait etre contenu par une meilleure planification|les villes qui s'etalent trop sont insoutenables et doivent etre mieux planifiees|l'expansion non controlee des villes est un probleme ecologique et de planification|elle a plaide pour une planification urbaine qui limite l'etalement et ses impacts|contenir l'etalement urbain par une meilleure planification c'est ce qu'elle a defendu
He highlighted the potential of mixed-use developments to create vibrant and walkable communities.|Il a souligné le potentiel des développements à usage mixte pour créer des communautés dynamiques et praticables à pied.|il a souligne le potentiel des developpements a usage mixte pour creer des communautes dynamiques et praticables a pied|les quartiers melangeant habitation commerce et services favorisent la vie de proximite|les developpements mixtes creent des villes plus vivantes et moins dependantes de la voiture|il a plaide pour des quartiers polyvalents qui rendent la vie quotidienne plus accessible|les quartiers a usage mixte produisent des environnements urbains plus vivants et durables
She noted that the fifteen-minute city model was gaining traction as an urban planning ideal.|Elle a noté que le modèle de la ville du quart d'heure gagnait du terrain comme idéal d'urbanisme.|elle a note que le modele de la ville du quart d'heure gagnait du terrain comme ideal d'urbanisme|la ville du quart d'heure un concept d'urbanisme qui s'impose|l'ideal d'une ville ou tout est accessible en quinze minutes se repand|elle a signal la popularite croissante du modele de la ville a quinze minutes|le modele de la ville du quart d'heure comme vision d'un urbanisme desirable gagne du terrain
He questioned whether smart city technologies risked creating surveillance states in urban environments.|Il a remis en question si les technologies de ville intelligente risquaient de créer des États de surveillance dans les environnements urbains.|il a remis en question si les technologies de ville intelligente risquaient de creer des etats de surveillance dans les environnements urbains|la ville intelligente peut-elle devenir un outil de surveillance il l'a interroge|les smart cities technologiques risquent-elles de devenir des outils de surveillance politique|il a questionne si le numerique dans les villes ne glissait pas vers la surveillance|la connexion des villes peut mener a la surveillance c'est ce qu'il a souleve
She argued that urban resilience must be built into city planning to prepare for future shocks.|Elle a soutenu que la résilience urbaine devait être intégrée dans la planification urbaine pour se préparer aux chocs futurs.|elle a soutenu que la resilience urbaine devait etre integree dans la planification urbaine pour se preparer aux chocs futurs|anticiper les crises dans la planification des villes c'est construire leur resilience|elle a plaide pour integrer la resilience comme un critere de la planification urbaine|les villes doivent etre concues pour resister aux crises futures c'est son appel|la planification urbaine doit integrer la resilience comme dimension obligatoire
He concluded that the future of cities depended on their ability to be inclusive, sustainable and adaptive.|Il a conclu que l'avenir des villes dépendait de leur capacité à être inclusives, durables et adaptatives.|il a conclu que l'avenir des villes dependait de leur capacite a etre inclusives durables et adaptatives|des villes inclusives durables et flexibles c'est la vision du futur urban|l'avenir urbain est conditionne par trois capacites inclusion durabilite et adaptabilite|les villes qui reussiront seront celles qui allient inclusion durabilite et resilience|il a conclu sur la triple exigence d'inclusion de durabilite et d'adaptabilite pour les villes de demain
She studied the gendered dimensions of poverty and found that women were disproportionately affected.|Elle a étudié les dimensions genrées de la pauvreté et a constaté que les femmes étaient touchées de manière disproportionnée.|elle a etudie les dimensions genrees de la pauvrete et a constate que les femmes etaient touchees de maniere disproportionnee|la pauvrete a un visage feminin elle l'a documente|les femmes sont plus exposees a la pauvrete c'est ce que son etude a confirme|la pauvrete frappe plus durement les femmes que les hommes son analyse le montre|les inegalites de genre se manifestent aussi dans les statistiques de pauvrete
He argued that gender equality must be embedded in all aspects of economic policy.|Il a soutenu que l'égalité des genres doit être intégrée dans tous les aspects de la politique économique.|il a soutenu que l'egalite des genres doit etre integree dans tous les aspects de la politique economique|l'egalite hommes-femmes doit traverser l'ensemble des politiques economiques|integrer le genre dans toutes les politiques economiques c'est ce qu'il a plaide|toutes les politiques economiques doivent tenir compte de l'egalite de genre|le genre doit etre pris en compte dans les politiques economiques c'est son plaidoyer
